_ID_,_PRICE_
0,605.538173753
1,595.971808656
2,3177.05638568
3,859.246002196
4,598.753033951
5,248976.377797
6,605.538173753
7,589.657890507
8,584.592617523
9,602.115695184
10,589.657890507
11,2125.46940451
12,2925.32972628
13,1928.2524718
14,605.538173753
15,692.19730762
16,605.538173753
17,605.538173753
18,605.538173753
19,605.538173753
20,511.52577112
21,602.115695184
22,589.657890507
23,589.657890507
24,1575.88851666
25,605.538173753
26,511.52577112
27,840.596586662
28,605.538173753
29,1540.91636478
30,605.538173753
31,584.592617523
32,448.151587092
33,605.538173753
34,584.592617523
35,584.592617523
36,584.592617523
37,456.231551327
38,602.115695184
39,605.538173753
40,605.538173753
41,605.538173753
42,578.042175604
43,605.538173753
44,3011.49754098
45,764.865077514
46,103520.38729
47,385.350798202
48,5153.15574031
49,418.245438504
50,3919.09115104
51,840.596586662
52,265230.265064
53,103520.38729
54,840.596586662
55,2928.21548947
56,275774.537098
57,840.596586662
58,275774.537098
59,462.014846476
60,620.720340735
61,596.398486143
62,423.3263956
63,536.439748237
64,605.538173753
65,584.592617523
66,874.179401752
67,605.538173753
68,605.538173753
69,605.538173753
70,1240.18942092
71,511.52577112
72,1918.69091019
73,589.657890507
74,1270.98439855
75,705.547654836
76,352.96667125
77,869.948648579
78,1612.45495539
79,1928.2524718
80,840.596586662
81,569.628192705
82,1740.65785943
83,887.257915132
84,792.246287345
85,481.083661869
86,1529.03246184
87,745.886847946
88,511.52577112
89,275774.537098
90,1809.85799382
91,552.188278029
92,388.181875963
93,275774.537098
94,456.631465852
95,456.631465852
96,456.631465852
97,1431.81659648
98,456.631465852
99,1382.52751819
100,584.592617523
101,1740.65831882
102,282514.648972
103,511.52577112
104,511.52577112
105,1740.65831882
106,456.231551327
107,1733.77269142
108,265230.265064
109,1245.63323153
110,265230.265064
111,385.350798202
112,385.350798202
113,385.350798202
114,265230.265064
115,385.350798202
116,527.716938636
117,460.310047652
118,1334.89518508
119,1329.40404962
120,584.592617523
121,1529.03246184
122,385.350798202
123,385.350798202
124,851.492824522
125,590.440098541
126,1140.30397665
127,1501.61030484
128,2158.87484557
129,1730.1168892
130,1297.37755199
131,935.185411521
132,294.97486958
133,817.475851093
134,1071.03962409
135,829.251561878
136,2277.56797911
137,986.516514619
138,385.350798202
139,1215.3753674
140,581.600057556
141,1284.32658685
142,1182.97749139
143,605.538173753
144,605.538173753
145,605.538173753
146,1739.71815296
147,1093.03898974
148,900.638556697
149,1194.8421984
150,248976.377797
151,1100.36545286
152,32252.8594874
153,32252.8594874
154,1795.63601974
155,339.828640658
156,4816.04872944
157,302.795964955
158,1649.78500297
159,1615.56509617
160,385.350798202
161,385.350798202
162,385.350798202
163,523.205201803
164,364133.279571
165,347808.227369
166,347808.227369
167,523.205201803
168,347808.227369
169,1884.573733
170,347808.227369
171,364133.279571
172,364133.279571
173,523.205201803
174,511.52577112
175,339.828640658
176,274694.331215
177,3116.30358497
178,713.943034101
179,456.231551327
180,3227.50093746
181,1104.63317989
182,840.596586662
183,642.264197999
184,456.631465852
185,1034.3113411
186,1633.87740496
187,385.350798202
188,2481.09127627
189,2771.77532686
190,1625.49812553
191,961.829019687
192,385.350798202
193,2946.18519644
194,534.658925075
195,385.350798202
196,283.944617441
197,840.596586662
198,385.350798202
199,576.244319398
200,1053.44202098
201,840.596586662
202,1508.10932452
203,840.596586662
204,682.817281952
205,2605.21434008
206,511.52577112
207,605.538173753
208,639.507943875
209,639.507943875
210,639.507943875
211,639.507943875
212,639.507943875
213,1392.44818962
214,451.674852213
215,4884.60462463
216,482.20973272
217,602.741450365
218,602.741450365
219,2672.15744284
220,434.761018834
221,371.507393661
222,1875.47780487
223,434.761018834
224,1925.09462116
225,1975.78243664
226,434.761018834
227,481.083661869
228,1334.89518508
229,481.083661869
230,1150.26194996
231,1082.75595537
232,481.083661869
233,1139.72196954
234,1576.45843326
235,2927.3185964
236,840.596586662
237,840.596586662
238,1071.03962409
239,820.37993837
240,481.083661869
241,1013.99621344
242,1148.18077389
243,7729.10024459
244,840.596586662
245,754.170831231
246,471741.498115
247,852.886461142
248,2334.02763603
249,385.350798202
250,385.350798202
251,385.350798202
252,1194.8421984
253,1795.63601974
254,1627.52333158
255,900.638556697
256,595.971808656
257,5957.13286069
258,840.596586662
259,339.828640658
260,2034.79183438
261,339.828640658
262,1717.98290421
263,874.179401752
264,874.179401752
265,874.179401752
266,2847.24095249
267,883.280437759
268,542.403621669
269,1517.40431384
270,836.712212447
271,449.047274352
272,434.761018834
273,449.047274352
274,1212.97640276
275,1694.89156643
276,874.179401752
277,685.826091323
278,1132.56132006
279,339.828640658
280,339.828640658
281,272.741889758
282,339.828640658
283,279.871366686
284,2945.92381938
285,434.332150112
286,581.600057556
287,272.741889758
288,270.748743621
289,272.741889758
290,470.853222897
291,568.785161658
292,1657.75151912
293,501.223037866
294,623.022999922
295,272.741889758
296,272.741889758
297,272.741889758
298,272.741889758
299,316.652564077
300,242.258386146
301,1309.76124881
302,1309.76124881
303,1971.39820118
304,272.741889758
305,272.741889758
306,272.741889758
307,954.678903519
308,397.505162193
309,458.275865462
310,235.146106185
311,272.741889758
312,633.480959462
313,512.404356279
314,272.741889758
315,272.741889758
316,678849.064429
317,174974.120809
318,221500.451438
319,1283710.15881
320,652.807129169
321,1579.15673411
322,272.741889758
323,377.02837947
324,584.592617523
325,242.258386146
326,484.211305868
327,272.741889758
328,272.741889758
329,296.527095053
330,435.483224793
331,279.871366686
332,484.211305868
333,434.761018834
334,242.258386146
335,581.600057556
336,918.193092332
337,711.513167156
338,636.312606119
339,918.193092332
340,290.849477751
341,270.748743621
342,272.741889758
343,318.977922709
344,881.521893459
345,314173.59612
346,489.516492573
347,272.741889758
348,448.750434079
349,1990.10405413
350,252.767830773
351,1041.03892016
352,1625.72962962
353,252.767830773
354,252.767830773
355,332.079770791
356,504.100027053
357,392.514619108
358,504.100027053
359,453.370466031
360,453.370466031
361,624.879455898
362,283.944617441
363,706732.427757
364,283.944617441
365,283.944617441
366,326.18767006
367,616.168877515
368,305.674745315
369,495.827224432
370,392.514619108
371,283.944617441
372,283.944617441
373,1294.08973587
374,305.674745315
375,406327.867427
376,504.100027053
377,283.944617441
378,1980.60477723
379,283.944617441
380,283.944617441
381,605.751650432
382,283.944617441
383,313.318288438
384,366.432955647
385,418.245438504
386,418.245438504
387,1719.00289415
388,1084.22536797
389,663.12387925
390,788.457460814
391,594.317132819
392,313.318288438
393,313.318288438
394,366.432955647
395,313.318288438
396,313.318288438
397,313.318288438
398,456.499835037
399,461.909701011
400,445.060945576
401,235.146106185
402,313.318288438
403,318.977922709
404,272.741889758
405,1448.52350078
406,324.003315378
407,396.294013937
408,313.318288438
409,313.318288438
410,242.258386146
411,471.69172401
412,1250.72317773
413,1001.51715391
414,307.760144146
415,2928.21548947
416,272.741889758
417,172.741625431
418,584.935295954
419,650.637850437
420,252.767830773
421,243.720305487
422,272.741889758
423,324.003315378
424,1394839.39217
425,1090.78289966
426,581.275973619
427,779.995461355
428,484.480509274
429,339.828640658
430,840.596586662
431,1132.36785947
432,1909.40214543
433,272.741889758
434,272.741889758
435,289.528861686
436,242.578060067
437,1971.39820118
438,1998.02824074
439,884.763670672
440,217.925347764
441,252.767830773
442,333555.944233
443,3441.22933693
444,333555.944233
445,939.779485848
446,252.767830773
447,1462.75189537
448,657671.611183
449,840.596586662
450,259.375185512
451,448.750434079
452,272.741889758
453,598.840684218
454,349.416973328
455,517.859718649
456,840.596586662
457,795.053760559
458,527.130583484
459,564.124955101
460,225.759007991
461,957.40491775
462,448.750434079
463,4428.32537512
464,570.179552132
465,1553.94897941
466,317639.388247
467,519.683183696
468,295.617800623
469,252.767830773
470,2334.02763603
471,309.164670535
472,503.498265016
473,1787.18319317
474,272.741889758
475,252.767830773
476,484.211305868
477,377.02837947
478,377.02837947
479,840.596586662
480,326.18767006
481,283.944617441
482,601.41720856
483,916.787918935
484,453.407647796
485,283.944617441
486,283.944617441
487,283.944617441
488,313.318288438
489,1627.12713308
490,827.710169814
491,519.089297148
492,1726.14616582
493,263.150134635
494,263.150134635
495,2072.56556171
