_ID_,_PRICE_
0,13171.5413405
1,20467.3590188
2,5473.83385882
3,13171.5413405
4,6444.76615011
5,3233.01550395
6,13171.5413405
7,11192.0608951
8,7077.55635081
9,11192.0608951
10,11192.0608951
11,4590.32823178
12,3999.72983564
13,4590.32823178
14,13171.5413405
15,15733.845062
16,19948.7958496
17,11397.222583
18,12994.758839
19,7716.12168928
20,7077.55635081
21,10691.5259857
22,29711.702437
23,12994.758839
24,4185.67808662
25,20211.3601512
26,19857.0995004
27,10057.4783795
28,6417.76761775
29,1364.25107757
30,13171.5413405
31,10107.6405296
32,10870.5582933
33,10870.5582933
34,11192.0608951
35,7077.55635081
36,8190.24333068
37,12538.3699089
38,8451.83410042
39,7886.04441545
40,11192.0608951
41,11192.0608951
42,6297.36931943
43,7963.54645023
44,5473.83385882
45,11397.222583
46,2581.57358704
47,29498.0683323
48,3999.72983564
49,110269.709251
50,3310.58656477
51,9017.55211804
52,2581.57358704
53,-613.60394252
54,12994.758839
55,49866.3757856
56,3934.16540637
57,12640.4981883
58,3999.72983564
59,25819.9901653
60,25001.7331103
61,12994.758839
62,20005.3153102
63,5002.96869475
64,7193.75031853
65,10278.7172219
66,2456.25461165
67,11208.4827148
68,9944.60356182
69,8459.71779717
70,4159.56455229
71,16488.611447
72,2731.22090228
73,10707.9478054
74,33042.1501234
75,3303.65246232
76,599704.655594
77,20378.5454123
78,71644.1503045
79,4590.32823178
80,6417.76761775
81,10278.7172219
82,3961.8705408
83,2650.44248719
84,19446.7455488
85,10691.5259857
86,4595.816102
87,5730.22984583
88,8980.13224174
89,3891.63961042
90,3961.8705408
91,2612.19246431
92,5785.56489444
93,3999.72983564
94,7844.18386851
95,19231.0956019
96,11192.0608951
97,4159.56455229
98,20211.3601512
99,4564.24005065
100,7077.55635081
101,3470.42128141
102,3421.05070023
103,7522.03206089
104,12994.758839
105,4159.56455229
106,7844.18386851
107,4651.01381168
108,3421.05070023
109,26034.7414331
110,3217.22359135
111,7148.97260329
112,7077.55635081
113,16488.611447
114,3421.05070023
115,11192.0608951
116,16488.611447
117,25611.268419
118,3875.09677977
119,3585.54548976
120,7004.67369818
121,5473.83385882
122,8459.71779717
123,10608.1754391
124,13083.5965944
125,2832.63771707
126,18551.5786434
127,52957.6805864
128,5473.83385882
129,4387.00439936
130,4363.88982281
131,3303.45089548
132,13171.5413405
133,2759.35979006
134,3508.61258342
135,36206.0074849
136,21302.3783052
137,2759.35979006
138,7949.42865347
139,2804.73354885
140,19857.0995004
141,25798.9854713
142,4678.0384606
143,19857.0995004
144,19857.0995004
145,21141.348647
146,6271.19134683
147,3508.61258342
148,3601.96730947
149,4678.0384606
150,3769.5449603
151,24422.170237
152,639.132090475
153,639.132090475
154,22585.2163971
155,5640.03804257
156,36119.9133057
157,18317.9587318
158,7603.57842688
159,6787.49920517
160,11208.4827148
161,13171.5413405
162,19948.7958496
163,3610.1016076
164,2297.19509041
165,24254.5938271
166,24455.9275688
167,2612.19246431
168,24455.9275688
169,3670.76926447
170,24455.9275688
171,2760.20954556
172,2067.59830692
173,2421.70919661
174,10608.1754391
175,33573.0044252
176,2581.57358704
177,3999.72983564
178,22140.2539657
179,7844.18386851
180,3999.72983564
181,-11506.6251665
182,12037.8349995
183,4836.55247423
184,11192.0608951
185,5718.66205427
186,3508.61258342
187,10959.4685356
188,5575.45060996
189,3098.86997549
190,3670.76926447
191,6929.90926835
192,7844.18386851
193,3098.86997549
194,25611.268419
195,7077.55635081
196,10707.9478054
197,11192.0608951
198,25768.9242178
199,25233.0058713
200,2651.46620226
201,16488.611447
202,4718.28591708
203,8190.24333068
204,21454.147699
205,1680898.77216
206,11192.0608951
207,7193.75031853
208,2382.55506297
209,2382.55506297
210,2465.61804773
211,29517.2327149
212,29517.2327149
213,11683.5169839
214,16134.3507962
215,52271.2110466
216,2538.62886628
217,8957.44822797
218,5078.05570558
219,52542.2843519
220,6417.76761775
221,19396.0095746
222,767.98460129
223,7208.43018463
224,4630.30069855
225,3961.8705408
226,7448.89374406
227,9944.60356182
228,3470.42128141
229,7077.55635081
230,9091.18747073
231,3843.23961352
232,10278.7172219
233,25233.0058713
234,5785.56489444
235,2731.22090228
236,6417.76761775
237,13171.5413405
238,3303.45089548
239,69259.7696808
240,13171.5413405
241,2650.44248719
242,21479.9186476
243,47332.5350551
244,19857.0995004
245,3585.54548976
246,2699.19578838
247,43543.6509649
248,195655.119048
249,10984.4504004
250,10480.6401771
251,16749.6050203
252,12817.2806898
253,-4346.48080787
254,4651.01381168
255,3601.96730947
256,10608.1754391
257,114656.070852
258,12817.2806898
259,18551.5786434
260,2823.17240597
261,4678.0384606
262,24746.6696103
263,2759.35979006
264,2421.70919661
265,2804.73354885
266,3306.40382511
267,34048.4905437
268,6859.89788119
269,39937.0997907
270,16749.6050203
271,7277.03478252
272,6344.88496512
273,7623.09424469
274,2758.23834529
275,4718.28591708
276,2306.08138787
277,37044.0596911
278,2262.86082383
279,7890.76273365
280,2832.63771707
281,16488.611447
282,5299.32316538
283,57915.1277009
284,60744.020337
285,11208.4827148
286,7623.09424469
287,22276.1815655
288,9017.55211804
289,10691.5259857
290,2804.73354885
291,3601.96730947
292,4430.71017597
293,2773.21145838
294,4836.55247423
295,19857.0995004
296,5686.20908892
297,10691.5259857
298,5686.20908892
299,10480.6401771
300,22913.2615013
301,4159.56455229
302,4159.56455229
303,4159.56455229
304,20211.3601512
305,1140.24713588
306,10959.4685356
307,5473.83385882
308,3585.54548976
309,48504.010274
310,5724.89723757
311,11192.0608951
312,5198.18895739
313,19948.7958496
314,6340.68610266
315,8102.60197331
316,3421.05070023
317,1095.94444857
318,1611.8150151
319,1009.38611152
320,7664.834083
321,5473.83385882
322,8464.08135964
323,25798.9854713
324,12994.758839
325,7148.97260329
326,23874.5925762
327,13171.5413405
328,10870.5582933
329,74249.8073861
330,168787.97198
331,27211.0411412
332,50501.9655253
333,22276.1815655
334,5680.89736961
335,7148.97260329
336,41524.5627251
337,-6397.47188499
338,19948.7958496
339,33319.5474352
340,5680.89736961
341,7522.03206089
342,13171.5413405
343,23398.773193
344,5473.83385882
345,3421.05070023
346,52161.589754
347,13171.5413405
348,49435.7605544
349,4590.32823178
350,7077.55635081
351,8341.56255978
352,96282.2268314
353,11973.5951552
354,20211.3601512
355,25263.0317844
356,42608.2965333
357,15268.5426568
358,36114.888716
359,45252.9150287
360,119441.270605
361,65215.3145434
362,8451.83410042
363,2581.57358704
364,16170.6346407
365,12994.758839
366,18794.6429004
367,25819.9901653
368,23880.6040084
369,35577.7430588
370,22899.5497005
371,16749.6050203
372,7077.55635081
373,383241.319155
374,8464.08135964
375,3217.22359135
376,42608.2965333
377,7844.18386851
378,4590.32823178
379,9640.19951826
380,16488.611447
381,7890.76273365
382,7623.09424469
383,7522.03206089
384,23827.2912431
385,11208.4827148
386,8190.24333068
387,5473.83385882
388,47233.7004419
389,3886.78437937
390,24871.3985787
391,12994.758839
392,7057.21606106
393,16749.6050203
394,15733.845062
395,19948.7958496
396,2379.17518678
397,2160.71636487
398,1668.27547201
399,18715.6431945
400,43971.2191379
401,5724.89723757
402,7886.04441545
403,27990.225089
404,11192.0608951
405,24871.3985787
406,10057.4783795
407,2612.19246431
408,8451.83410042
409,8451.83410042
410,16749.6050203
411,4678.0384606
412,72340.3174218
413,64429.7732383
414,22258.4050852
415,36018.4514698
416,58818.2076902
417,32355.9451261
418,33619.5474352
419,25819.9901653
420,11208.4827148
421,6012.97820039
422,7077.55635081
423,7077.55635081
424,2297.19509041
425,14648.6621146
426,31744.6158753
427,26316.2303153
428,25819.9901653
429,11293.2671218
430,10558.0132889
431,63060.3328357
432,66203.3065324
433,11192.0608951
434,23880.6040084
435,11192.0608951
436,68.9779074261
437,4159.56455229
438,11762.2132607
439,5473.83385882
440,5785.56489444
441,6500.22276251
442,3934.16540637
443,4651.01381168
444,2581.57358704
445,22043.69561
446,7077.55635081
447,4159.56455229
448,2581.57358704
449,20211.3601512
450,30269.1140474
451,22996.5967255
452,10984.4504004
453,4678.0384606
454,14626.1263768
455,16092.6668087
456,8190.24333068
457,37737.9873285
458,3585.54548976
459,25724.9056212
460,3479.69606701
461,41106.7449931
462,71166.5579514
463,3999.72983564
464,27896.5064284
465,2823.17240597
466,1415.74253202
467,32340.8096614
468,15733.845062
469,11192.0608951
470,33836.9070037
471,2475.39776945
472,3303.45089548
473,4159.56455229
474,7512.47510812
475,6340.68610266
476,9924.59630978
477,607.250444326
478,1668.27547201
479,17282.1386682
480,8451.83410042
481,70791.8165596
482,21767.1967051
483,5473.83385882
484,20314.6670217
485,12994.758839
486,9944.60356182
487,13171.5413405
488,7413.52261235
489,22823.9975001
490,40677.4455196
491,28374.7298715
492,-5418.78063643
493,35167.3091559
494,20211.3601512
495,35835.4867926
496,22823.9975001
497,34897.3655464
498,25820.0371953
499,11437.6802984
500,99735.3157222
501,26703.1177404
502,27578.8501009
503,23217.960503
504,36114.888716
505,38421.5265316
506,42049.4228207
507,7244.7640959
508,3479.69606701
509,16749.6050203
510,19446.7455488
511,1714.55849756
512,19948.7958496
513,18205.1217239
514,16488.611447
515,2804.73354885
516,11973.5951552
517,13171.5413405
518,2581.57358704
519,2650.44248719
520,23982.2635487
521,9944.60356182
522,11421.5888954
523,27602.2265098
524,5785.56489444
525,18794.6429004
526,29841.2803317
527,3844.16801135
528,6582.00196486
529,6510.99340716
530,20450.3903927
531,21024.640632
532,32132.1391138
533,7016.83830101
534,36114.888716
535,4159.56455229
536,14308.768456
537,20780.3974106
538,40433.6929113
539,25819.9901653
540,3098.86997549
541,7077.55635081
542,10608.1754391
543,14497.5816451
544,7077.55635081
545,12994.758839
546,9216.7107011
547,8451.83410042
548,18751.3639875
549,2804.73354885
550,2950.64620421
551,8190.24333068
552,27896.5064284
553,13171.5413405
554,13171.5413405
555,6500.22276251
556,6500.22276251
557,25672.4988811
558,11397.222583
559,7004.67369818
560,135651.652479
561,25255.7906944
562,6500.22276251
563,25724.9056212
564,6100.17968533
565,16488.611447
566,48337.0905966
567,11208.4827148
568,7886.04441545
569,87326.2762172
570,10480.6401771
571,19948.7958496
572,8464.08135964
573,-6097.6937503
574,4443.00043807
575,25768.9242178
576,16170.6346407
577,20211.3601512
578,26046.8269111
579,6500.22276251
580,18794.6429004
581,3771.55142401
582,3259.74938731
583,10707.9478054
584,29488.0364811
585,11208.4827148
586,16400.0372035
587,3470.42128141
588,25290.408268
589,6417.76761775
590,9946.407258
591,3601.96730947
592,11208.4827148
593,26034.7414331
594,4159.56455229
595,7077.55635081
596,10649.8222288
597,7298.19818355
598,11397.222583
599,8190.24333068
600,6297.36931943
601,26000.6446043
602,38421.5265316
603,44738.5134525
604,3098.86997549
605,66203.3065324
606,24096.6451886
607,2758.23834529
608,5078.05570558
609,3924.38982281
610,3999.72983564
611,6297.36931943
612,5785.56489444
613,41957.1702163
614,24543.9263135
615,7844.18386851
616,2699.19578838
617,13171.5413405
618,5473.83385882
619,31271.6650807
620,1371.8684647
621,6297.36931943
622,20211.3601512
623,7844.18386851
624,31146.9482691
625,11397.222583
626,23176.7630549
627,20211.3601512
628,8451.83410042
629,7949.42865347
630,11421.5888954
631,5473.83385882
632,7844.18386851
633,22913.2615013
634,10.7063039686
635,3901.1849609
636,16488.611447
637,25768.9242178
638,7716.12168928
639,10691.5259857
640,14497.5816451
641,1871.57507679
642,6417.76761775
643,4590.32823178
644,20314.6670217
645,74781.2364484
646,4808.05805862
647,4159.56455229
648,2758.23834529
649,2436.3335661
650,854.527689956
651,7077.55635081
652,2804.73354885
653,4651.01381168
654,6787.49920517
655,1209.66262547
656,3532.25436323
657,-676.052337355
658,19948.7958496
659,-5150.28724496
660,16170.6346407
661,19948.7958496
662,8190.24333068
663,2646.48759115
664,65907.2178461
665,2666.66186037
666,3843.23961352
667,6262.3588331
668,2440.23896883
669,891.792045032
670,-67.8777187888
671,5724.89723757
672,5002.96869475
673,8451.83410042
674,4678.0384606
675,30522.7841707
676,4564.24005065
677,19987.5759603
678,51045.0856966
679,4590.32823178
680,8190.24333068
681,6510.99340716
682,7949.42865347
683,7844.18386851
684,13171.5413405
685,2758.23834529
686,5573.69654737
687,37786.6187361
688,25965.9357682
689,35167.3091559
690,42178.9889792
691,9.52108301024
692,-6397.47188499
693,11397.222583
694,3891.63961042
695,5473.83385882
696,21802.0912453
697,7959.18288776
698,74866.0089263
699,45184.9015829
700,72350.8252315
701,2355.93044568
702,4166.86696255
703,-6890.49648548
704,16927.8780175
705,48204.5737436
706,4062.17755233
707,26432.2116524
708,3479.69606701
709,20244.4313256
710,3479.69606701
711,3479.69606701
712,3479.69606701
713,3479.69606701
714,11113.8058117
715,16488.611447
716,1100.50455899
717,6681.63699911
718,7623.09424469
719,13171.5413405
720,33171.6624843
721,84005.7718216
722,32357.9720721
723,9924.59630978
724,71395.5932679
725,5473.83385882
726,23594.562978
727,13171.5413405
728,8102.60197331
729,8464.08135964
730,7890.76273365
731,3070.85853601
732,25819.9901653
733,3434.38165366
734,7890.76273365
735,3070.85853601
736,25819.9901653
737,3434.38165366
738,3585.54548976
739,3585.54548976
740,4678.0384606
741,2548.28042208
742,7004.67369818
743,4836.55247423
744,3891.63961042
745,6297.36931943
746,43176.1893354
747,15733.845062
748,25724.9056212
749,3303.45089548
750,11192.0608951
751,7077.55635081
752,5473.83385882
753,12817.2806898
754,6510.99340716
755,25386.5799265
756,2581.57358704
757,1998.96360316
758,4651.01381168
759,3479.69606701
760,18129.8162641
761,11192.0608951
762,32823.3374806
763,51976.4636673
764,28461.723496
765,44702.4841516
766,5473.83385882
767,2581.57358704
768,2650.44248719
769,4718.28591708
770,2746.63468116
771,13171.5413405
772,16488.611447
773,3070.85853601
774,10107.6405296
775,4718.28591708
776,2746.63468116
777,13494.6609542
778,4590.32823178
779,17767.6853459
780,2164.07249486
781,3844.16801135
782,10092.9321216
783,4159.56455229
784,10984.4504004
785,5534.18224883
786,1871.57507679
787,17282.1386682
788,6345.99782197
789,7057.21606106
790,40677.4455196
791,8980.13224174
792,21422.6948846
793,20211.3601512
794,21066.7159571
795,11192.0608951
796,17282.1386682
797,3070.85853601
798,25724.9056212
799,5421.12495283
800,5473.83385882
801,4107.71252146
802,43123.9346222
803,9.52108301024
804,4590.32823178
805,6961.31320434
806,4084.98515555
807,9438.37673961
808,3292.88181767
809,20211.3601512
810,2457.09214099
811,43631.7148712
812,30898.9107428
813,3508.61258342
814,1390.99394669
815,1415.74253202
816,1415.74253202
817,2276.05842698
818,2773.21145838
819,3670.76926447
820,2666.66186037
821,4151.02605557
822,2699.19578838
823,2823.17240597
824,1415.74253202
825,49435.7605544
826,34897.3655464
827,15733.845062
828,37317.424071
829,2650.44248719
830,2804.73354885
831,2884.24668362
832,2527.94013234
833,2551.54077374
834,2884.24668362
835,2456.25461165
836,3434.38165366
837,14762.158601
838,25917.4741124
839,7716.12168928
840,2382.44418179
841,18397.1033368
842,11023.6454453
843,17282.1386682
844,28831.5301292
845,2675.86534774
846,4151.02605557
847,3479.69606701
848,27366.5881915
849,1990.01906929
850,35382.1649654
851,7428.10135328
852,11192.0608951
853,7126.1842291
854,7886.04441545
855,72306.8089131
856,2548.28042208
857,2731.22090228
858,3585.54548976
859,4004.50128703
860,-11729.7755135
861,27578.8501009
862,16749.6050203
863,30522.7841707
864,19948.7958496
865,31348.3358652
866,40435.9051776
867,4678.0384606
868,8451.83410042
869,10691.5259857
870,19948.7958496
871,3479.69606701
872,7077.55635081
873,3098.86997549
874,13171.5413405
875,24663.8805935
876,7963.54645023
877,10107.6405296
878,12994.758839
879,3767.24694138
880,78900.9009262
881,6417.76761775
