ID;COTIS
300001;308.142181396
300002;209.20274353
300003;257.646453857
300004;322.257995605
300005;298.894195557
300006;366.477294922
300007;447.404205322
300008;172.279190063
300009;550.197814941
300010;485.127563477
300011;260.079711914
300012;340.209747314
300013;234.221664429
300014;213.288955688
300015;362.063018799
300016;186.096252441
300017;254.774688721
300018;497.480499268
300019;286.963134766
300020;517.663757324
300021;209.84588623
300022;381.461914062
300023;386.674163818
300024;332.529052734
300025;300.894958496
300026;222.417022705
300027;271.288238525
300028;369.443511963
300029;241.387374878
300030;213.520645142
300031;387.727630615
300032;437.839324951
300033;235.288009644
300034;392.251556396
300035;341.629272461
300036;291.690429688
300037;162.040100098
300038;325.64163208
300039;218.388214111
300040;203.141021729
300041;319.022338867
300042;505.571136475
300043;264.579650879
300044;423.892883301
300045;255.142807007
300046;284.940368652
300047;257.351837158
300048;227.413894653
300049;372.348083496
300050;229.672470093
300051;307.362579346
300052;256.127868652
300053;280.35848999
300054;333.712188721
300055;291.505523682
300056;376.217254639
300057;280.441894531
300058;416.209777832
300059;304.722961426
300060;244.136703491
300061;360.815093994
300062;203.466964722
300063;156.058822632
300064;293.22756958
300065;293.145233154
300066;207.466766357
300067;425.09765625
300068;439.829986572
300069;392.511871338
300070;287.771575928
300071;202.865524292
300072;310.128234863
300073;272.400817871
300074;466.660461426
300075;342.087646484
300076;322.098266602
300077;334.114898682
300078;313.980529785
300079;278.792419434
300080;221.033462524
300081;190.391937256
300082;273.403320312
300083;261.591247559
300084;302.309265137
300085;219.01940918
300086;232.449401855
300087;309.167236328
300088;291.250335693
300089;371.073852539
300090;238.455429077
300091;355.287811279
300092;233.48638916
300093;153.394226074
300094;394.241394043
300095;212.391433716
300096;432.988098145
300097;219.020996094
300098;539.786071777
300099;369.376647949
300100;265.541107178
300101;279.392456055
300102;254.720169067
300103;551.932250977
300104;283.366607666
300105;246.695495605
300106;290.830780029
300107;303.344390869
300108;269.74887085
300109;241.008499146
300110;531.779907227
300111;463.420196533
300112;308.723327637
300113;300.092895508
300114;331.70501709
300115;393.802703857
300116;258.682922363
300117;246.503295898
300118;554.414672852
300119;234.233810425
300120;220.288040161
300121;228.037734985
300122;474.747283936
300123;236.49861145
300124;459.615692139
300125;249.979980469
300126;291.62109375
300127;388.677947998
300128;259.84475708
300129;182.009124756
300130;286.476837158
300131;255.418273926
300132;285.12197876
300133;173.091964722
300134;324.862304688
300135;280.302612305
300136;215.81640625
300137;200.010131836
300138;265.472747803
300139;256.198425293
300140;285.594329834
300141;454.855743408
300142;243.555206299
300143;274.892578125
300144;284.225158691
300145;286.661712646
300146;426.759338379
300147;199.666244507
300148;377.831787109
300149;390.974822998
300150;187.064910889
300151;411.953033447
300152;319.822387695
300153;375.067901611
300154;282.073120117
300155;318.517974854
300156;286.374908447
300157;366.097625732
300158;165.208587646
300159;293.055633545
300160;205.34803772
300161;300.202575684
300162;279.611816406
300163;288.37387085
300164;382.061248779
300165;375.709655762
300166;225.139389038
