ID;COTIS
300001;311.697113037
300002;228.062667847
300003;264.065124512
300004;336.995605469
300005;321.909851074
300006;373.74017334
300007;471.360229492
300008;173.306564331
300009;563.877624512
300010;503.998748779
300011;279.667510986
300012;350.668487549
300013;237.412979126
300014;221.917938232
300015;375.674804688
300016;192.015197754
300017;276.391265869
300018;508.473205566
300019;311.921966553
300020;508.932525635
300021;225.884460449
300022;393.27722168
300023;406.848449707
300024;334.548461914
300025;321.460754395
300026;226.524597168
300027;287.772094727
300028;386.185546875
300029;255.452575684
300030;234.044647217
300031;392.010803223
300032;463.942871094
300033;257.537231445
300034;403.848815918
300035;350.99697876
300036;298.933898926
300037;173.509490967
300038;346.905578613
300039;232.922485352
300040;210.110794067
300041;325.94342041
300042;521.834838867
300043;276.779418945
300044;428.727844238
300045;257.216552734
300046;298.10333252
300047;274.102416992
300048;234.758758545
300049;383.078857422
300050;223.054138184
300051;298.221282959
300052;246.264801025
300053;277.343841553
300054;327.387939453
300055;284.956390381
300056;388.944824219
300057;262.353668213
300058;417.633056641
300059;302.515380859
300060;232.943206787
300061;348.841644287
300062;205.115097046
300063;156.175750732
300064;290.77645874
300065;286.040924072
300066;193.786636353
300067;408.607727051
300068;429.806854248
300069;383.481048584
300070;277.410491943
300071;188.772521973
300072;289.899505615
300073;261.385101318
300074;460.303649902
300075;335.285797119
300076;318.934661865
300077;324.513977051
300078;297.465148926
300079;267.993438721
300080;220.338317871
300081;184.355895996
300082;258.044525146
300083;246.351577759
300084;293.881317139
300085;216.032745361
300086;225.24105835
300087;289.540649414
300088;262.033691406
300089;358.424987793
300090;234.925140381
300091;340.225189209
300092;230.974365234
300093;151.68548584
300094;388.770324707
300095;208.944015503
300096;416.770172119
300097;208.818862915
300098;527.773376465
300099;358.087280273
300100;252.554077148
300101;267.689300537
300102;242.266342163
300103;512.567932129
300104;273.302856445
300105;229.774261475
300106;301.177185059
300107;296.325439453
300108;259.206237793
300109;231.960693359
300110;488.079986572
300111;448.920684814
300112;294.75994873
300113;303.360015869
300114;318.575561523
300115;381.297973633
300116;239.070373535
300117;236.881515503
300118;519.658996582
300119;235.381607056
300120;211.364974976
300121;223.681991577
300122;457.434631348
300123;224.044082642
300124;446.940338135
300125;255.160491943
300126;276.864898682
300127;371.087738037
300128;241.27444458
300129;175.564834595
300130;280.072174072
300131;250.811447144
300132;282.500579834
300133;161.235717773
300134;330.563079834
300135;265.475921631
300136;194.093261719
300137;203.614608765
300138;260.579986572
300139;243.807403564
300140;264.740325928
300141;448.870758057
300142;227.69934082
300143;272.68182373
300144;281.536865234
300145;278.306243896
300146;435.6222229
300147;185.288116455
300148;381.733825684
300149;389.869110107
300150;185.444168091
300151;397.525939941
300152;301.343719482
300153;368.39440918
300154;272.959136963
300155;307.156341553
300156;288.006011963
300157;334.051239014
300158;163.099914551
300159;277.314086914
300160;212.126586914
300161;294.308074951
300162;275.552612305
300163;284.784362793
300164;385.483673096
300165;369.946655273
300166;215.014312744
300167;232.190002441
300168;275.757080078
300169;242.202392578
300170;214.197967529
300171;247.505844116
300172;289.851104736
300173;350.88269043
300174;168.097747803
300175;281.823883057
300176;431.849212646
300177;519.897766113
300178;283.441650391
300179;154.820495605
300180;217.498519897
300181;250.344360352
300182;238.538543701
300183;219.561187744
300184;182.260162354
300185;282.670471191
300186;225.07673645
300187;142.933898926
300188;264.227172852
300189;359.929962158
300190;222.056030273
300191;319.976196289
300192;429.593719482
300193;323.663391113
300194;281.862365723
300195;238.995025635
300196;299.9894104
300197;342.379669189
300198;198.802154541
300199;204.7081604
300200;545.347290039
300201;466.216094971
300202;360.021026611
300203;352.871002197
300204;279.74786377
300205;245.597442627
300206;227.996490479
300207;389.289978027
300208;170.175567627
300209;226.096450806
300210;176.077896118
300211;164.984024048
300212;227.661209106
300213;433.024414062
300214;481.718994141
300215;187.909011841
300216;208.772079468
300217;247.473251343
300218;258.56036377
300219;337.427886963
300220;266.979614258
300221;415.427215576
300222;437.143371582
300223;224.348419189
300224;241.033065796
300225;283.746673584
300226;172.628738403
300227;265.111999512
300228;240.895217896
300229;311.595092773
300230;269.745147705
300231;365.819030762
300232;273.104766846
300233;294.923675537
300234;303.27331543
300235;268.558502197
300236;231.351715088
300237;321.013763428
300238;540.758972168
300239;210.744308472
300240;300.680145264
300241;234.285095215
300242;222.388504028
300243;231.499557495
300244;371.045654297
300245;188.773605347
300246;584.124572754
300247;258.067626953
300248;267.522003174
300249;255.361297607
300250;317.843566895
300251;251.190063477
300252;233.998596191
300253;165.639984131
300254;269.261352539
300255;279.921722412
300256;267.822998047
300257;349.593475342
300258;365.119720459
300259;298.488983154
300260;229.258300781
300261;207.465332031
300262;187.574111938
300263;295.617614746
300264;225.084701538
300265;287.386230469
300266;242.481933594
300267;359.991699219
300268;288.052734375
300269;406.561431885
300270;250.654647827
300271;422.328277588
300272;221.564285278
300273;395.294281006
300274;264.755615234
300275;275.779296875
300276;399.640197754
300277;372.785705566
300278;371.133850098
300279;307.765594482
300280;325.717010498
300281;328.747131348
300282;277.251647949
300283;315.102203369
300284;312.245025635
300285;287.190460205
300286;400.850128174
300287;316.264984131
300288;238.0027771
300289;320.007171631
300290;289.827301025
300291;374.277984619
300292;288.550140381
300293;374.195800781
300294;443.296112061
300295;330.939758301
300296;385.730987549
300297;336.93170166
300298;222.39263916
300299;353.420074463
300300;418.14932251
300301;483.201141357
300302;513.990966797
300303;307.210723877
300304;382.265167236
300305;524.045959473
300306;559.611999512
300307;321.51348877
300308;270.490386963
300309;291.551452637
300310;370.430175781
300311;355.582397461
300312;318.268371582
300313;420.890197754
300314;352.2449646
300315;288.723724365
300316;290.895202637
300317;403.829528809
300318;254.078445435
300319;469.860748291
300320;390.41027832
300321;349.428466797
300322;371.499176025
300323;438.11706543
300324;353.110900879
300325;387.935028076
300326;176.808288574
300327;303.249206543
300328;340.564788818
300329;272.649932861
300330;230.132843018
300331;271.469970703
300332;515.795349121
300333;416.570465088
300334;583.708068848
300335;265.951904297
300336;665.512268066
300337;584.677490234
300338;306.186218262
300339;268.773040771
300340;372.668548584
300341;314.845397949
300342;259.646057129
300343;206.383026123
300344;469.642333984
300345;393.38885498
300346;193.278381348
300347;361.719451904
300348;219.543197632
300349;251.908401489
300350;322.124267578
300351;197.309692383
300352;409.880554199
300353;407.082427979
300354;229.65083313
300355;307.751556396
300356;246.494979858
300357;241.478027344
300358;295.115509033
300359;240.012680054
300360;358.375335693
300361;322.927581787
300362;252.84765625
300363;236.321548462
300364;234.73475647
300365;412.162200928
300366;417.021026611
300367;267.951812744
300368;232.579376221
300369;425.469024658
300370;407.70223999
300371;398.14276123
300372;427.172607422
300373;309.591522217
300374;281.389465332
300375;350.801391602
300376;292.90725708
300377;493.62197876
300378;264.662445068
300379;225.638549805
300380;249.127624512
300381;396.341552734
300382;505.956634521
300383;203.456665039
300384;208.22958374
300385;278.528717041
300386;327.417633057
300387;240.09815979
300388;278.762573242
300389;269.664306641
300390;258.539642334
300391;295.952636719
300392;330.8699646
300393;358.490631104
300394;370.215759277
300395;269.964141846
300396;234.535858154
300397;330.903839111
300398;385.966522217
300399;335.516479492
300400;369.741729736
300401;399.961456299
300402;284.649383545
300403;233.866790771
300404;306.402587891
300405;242.959335327
300406;744.942626953
300407;443.168457031
300408;377.990661621
300409;247.436218262
300410;304.497192383
300411;269.587646484
300412;428.699493408
300413;274.50088501
300414;228.687927246
300415;412.688934326
300416;362.869995117
300417;282.230407715
300418;257.895324707
300419;414.279266357
300420;315.724212646
300421;342.472625732
300422;380.054077148
300423;393.724273682
300424;326.607025146
300425;265.422546387
300426;260.605834961
300427;295.498962402
300428;593.463745117
300429;456.99041748
300430;375.853851318
300431;465.205200195
300432;233.634124756
300433;347.358947754
300434;311.86114502
300435;225.024017334
300436;273.2421875
300437;420.891815186
300438;429.403076172
300439;410.354370117
300440;224.952529907
300441;232.798019409
300442;201.328994751
300443;338.173919678
300444;320.483123779
300445;298.47857666
300446;368.255981445
300447;368.150817871
300448;212.747055054
300449;283.758789062
300450;270.898681641
300451;343.318664551
300452;431.83694458
300453;327.248077393
300454;445.065032959
300455;359.985565186
300456;198.249206543
300457;313.943450928
300458;283.634185791
300459;340.157928467
300460;261.453765869
300461;209.55947876
300462;209.104904175
300463;319.469268799
300464;240.299285889
300465;212.856384277
300466;366.627746582
300467;268.788970947
300468;289.502044678
300469;553.077331543
300470;281.330718994
300471;274.950927734
300472;305.99520874
300473;327.762023926
300474;293.890655518
300475;243.95085144
300476;343.032104492
300477;266.273651123
300478;255.302658081
300479;277.723327637
300480;322.563934326
300481;259.986907959
300482;307.034362793
300483;362.073638916
300484;214.206451416
300485;269.622955322
300486;211.43637085
300487;452.034118652
300488;370.878753662
300489;292.284576416
300490;213.350219727
300491;283.731842041
300492;328.373962402
300493;371.75491333
300494;211.239883423
300495;550.97442627
300496;334.094970703
300497;327.74005127
300498;289.470672607
300499;260.139587402
300500;236.817153931
300501;283.932312012
300502;303.778259277
300503;347.175354004
300504;252.818191528
