ID;COTIS
300001;339.12298584
300002;229.613952637
300003;277.72869873
300004;357.83807373
300005;291.40625
300006;398.73550415
300007;426.68637085
300008;195.849502563
300009;581.789550781
300010;519.247741699
300011;261.377624512
300012;354.870300293
300013;244.866760254
300014;220.891540527
300015;382.603149414
300016;194.442184448
300017;258.048461914
300018;492.658416748
300019;298.399475098
300020;462.104431152
300021;229.764175415
300022;392.643218994
300023;406.852172852
300024;347.274627686
300025;291.82800293
300026;244.911392212
300027;297.579803467
300028;388.789855957
300029;282.17010498
300030;225.078048706
300031;396.030822754
300032;431.718292236
300033;279.890319824
300034;403.561004639
300035;354.063659668
300036;313.679321289
300037;155.174835205
300038;338.350402832
300039;218.921081543
300040;211.065689087
300041;344.53894043
300042;505.442840576
300043;290.275299072
300044;468.782196045
300045;270.107696533
300046;297.34677124
300047;289.347015381
300048;238.937789917
300049;384.805206299
300050;253.349197388
300051;330.826416016
300052;280.748504639
300053;319.071960449
300054;343.843475342
300055;311.2315979
300056;366.152740479
300057;303.474151611
300058;375.762481689
300059;289.823913574
300060;264.906616211
300061;361.631317139
300062;218.308395386
300063;180.167922974
300064;304.930877686
300065;300.224731445
300066;225.815719604
300067;418.394012451
300068;421.897369385
300069;401.120330811
300070;291.161743164
300071;227.701553345
300072;337.775054932
300073;291.19152832
300074;477.36114502
300075;372.860321045
300076;308.753112793
300077;314.995941162
300078;362.686096191
300079;301.291442871
300080;230.319137573
300081;198.525741577
300082;292.469604492
300083;296.841552734
300084;338.464141846
300085;230.33543396
300086;248.35005188
300087;306.924499512
300088;301.811126709
300089;378.336120605
300090;261.996948242
300091;389.298461914
300092;246.054260254
300093;181.773162842
300094;386.0753479
300095;218.113204956
300096;414.897399902
300097;243.085952759
300098;563.895263672
300099;382.483398438
300100;279.422119141
300101;290.519317627
300102;261.070343018
300103;568.797912598
300104;291.520721436
300105;281.908782959
300106;313.586273193
300107;329.720977783
300108;279.297332764
300109;264.583862305
300110;560.956481934
300111;460.830352783
300112;306.924499512
300113;335.183624268
300114;345.713623047
300115;400.558990479
300116;292.203887939
300117;272.183807373
300118;563.019226074
300119;237.708724976
300120;240.608001709
300121;238.937789917
300122;488.052856445
300123;265.441955566
300124;485.085784912
300125;272.725921631
300126;325.728424072
300127;433.047576904
300128;275.118682861
300129;197.094558716
300130;278.674224854
300131;274.592041016
300132;303.657745361
300133;192.579544067
300134;330.680206299
300135;302.464233398
300136;252.365310669
300137;189.412399292
300138;295.49206543
300139;291.74508667
300140;306.604553223
300141;480.111206055
300142;277.713165283
300143;296.737731934
300144;323.752380371
300145;306.005523682
300146;411.726745605
300147;212.067459106
300148;384.671691895
300149;406.12399292
300150;174.098678589
300151;453.175140381
300152;336.167816162
300153;386.482940674
300154;325.546539307
300155;303.808013916
300156;313.926818848
300157;386.409545898
300158;204.778839111
300159;335.23348999
300160;205.50189209
300161;291.82800293
300162;314.564727783
300163;316.141784668
300164;373.40222168
300165;382.975219727
300166;239.888549805
300167;253.695907593
300168;302.386047363
300169;295.588470459
300170;202.495254517
300171;281.290222168
300172;324.910797119
300173;352.940643311
300174;166.354675293
300175;289.853546143
300176;419.967041016
300177;504.325836182
300178;294.329803467
300179;164.235977173
300180;229.881378174
300181;257.07699585
300182;282.568389893
300183;229.254211426
300184;166.638793945
300185;279.444213867
300186;270.221801758
300187;178.381759644
300188;286.113067627
300189;386.962127686
300190;229.254211426
300191;347.012115479
300192;413.797454834
300193;327.308868408
300194;305.721343994
300195;254.332778931
300196;327.658111572
300197;367.899169922
300198;207.483551025
300199;217.249084473
300200;487.094390869
300201;475.754730225
300202;362.344329834
300203;323.556762695
300204;276.010406494
300205;277.309875488
300206;265.533843994
300207;379.455413818
300208;171.273635864
300209;253.018508911
300210;174.067016602
300211;175.047042847
300212;216.89465332
300213;434.797210693
300214;441.988891602
300215;202.315048218
300216;232.026351929
300217;262.616333008
300218;265.71661377
300219;367.077301025
300220;279.144592285
300221;482.05291748
300222;434.104675293
300223;252.148651123
300224;276.668945312
300225;291.200775146
300226;162.264633179
300227;289.326629639
300228;261.377624512
300229;346.155456543
300230;283.299743652
300231;401.120330811
300232;310.135284424
300233;342.598480225
300234;304.101593018
300235;281.592071533
300236;251.828521729
300237;346.045837402
300238;618.111572266
300239;243.382965088
300240;304.101593018
300241;261.096832275
300242;259.339874268
300243;274.79586792
300244;394.559906006
300245;234.590637207
300246;616.098754883
300247;301.185546875
300248;292.697265625
300249;290.609313965
300250;350.328704834
300251;289.648071289
300252;260.928161621
300253;208.94442749
300254;298.207611084
300255;311.494598389
300256;304.050384521
300257;349.844848633
300258;381.399841309
300259;339.363342285
300260;250.993453979
300261;217.984680176
300262;217.984680176
300263;315.211303711
300264;277.268341064
300265;298.137390137
300266;238.13482666
300267;400.669128418
300268;285.718963623
300269;479.927307129
300270;289.648071289
300271;477.539306641
300272;222.931503296
300273;411.622558594
300274;276.833251953
300275;293.584381104
300276;382.163482666
300277;383.007843018
300278;355.941589355
300279;313.594604492
300280;343.647460938
300281;375.998718262
300282;277.287628174
300283;330.158447266
300284;312.550018311
300285;305.090911865
300286;404.058654785
300287;340.878631592
300288;247.001708984
300289;342.973815918
300290;298.608276367
300291;378.35256958
300292;292.539215088
300293;381.825561523
300294;469.541046143
300295;335.431030273
300296;386.119598389
300297;354.730377197
300298;231.112487793
300299;382.051147461
300300;402.658935547
300301;493.005950928
300302;535.498046875
300303;335.02230835
300304;376.808074951
300305;509.710266113
300306;529.775878906
300307;344.643096924
300308;272.905487061
300309;314.343353271
300310;396.558624268
300311;371.289672852
300312;352.940643311
300313;434.424072266
300314;352.887878418
300315;323.641723633
300316;314.803527832
300317;353.826293945
300318;277.078704834
300319;513.82989502
300320;419.865600586
300321;352.174072266
300322;363.477355957
300323;446.545837402
300324;358.069122314
300325;380.504089355
300326;177.818222046
300327;325.027069092
300328;334.61138916
300329;263.902282715
300330;229.688934326
300331;306.911346436
300332;463.370574951
300333;412.461273193
300334;567.957885742
300335;277.873260498
300336;697.265869141
300337;559.127929688
300338;324.83001709
300339;278.333282471
300340;373.589263916
300341;328.969207764
300342;266.247009277
300343;219.330459595
300344;503.080413818
300345;377.92388916
300346;197.019561768
300347;359.897583008
300348;225.428894043
300349;272.765197754
300350;341.869812012
300351;215.861053467
300352;407.314971924
300353;393.830993652
300354;246.014343262
300355;306.494445801
300356;271.207580566
300357;244.839630127
300358;311.868682861
300359;230.872848511
300360;364.142730713
300361;300.565704346
300362;273.429260254
300363;248.369018555
300364;248.369018555
300365;393.254333496
300366;459.19720459
300367;284.279144287
300368;237.085342407
300369;393.568695068
300370;432.456848145
300371;388.989501953
300372;454.330566406
300373;324.011444092
300374;298.022338867
300375;365.077606201
300376;329.340270996
300377;512.911499023
300378;290.098236084
300379;240.681945801
300380;239.432159424
300381;445.802093506
300382;515.517272949
300383;204.74571228
300384;215.682342529
300385;312.634674072
300386;374.465423584
300387;263.817474365
300388;286.403808594
300389;251.912582397
300390;281.25869751
300391;303.237243652
300392;350.630615234
300393;420.152404785
300394;389.095031738
300395;290.364318848
300396;263.63104248
300397;355.723602295
300398;404.695098877
300399;351.2578125
300400;367.375396729
300401;393.941680908
300402;292.478942871
300403;245.727050781
300404;322.54598999
300405;272.525115967
300406;762.641723633
300407;449.940429688
300408;421.198699951
300409;287.033599854
300410;314.528900146
300411;280.575164795
300412;463.866699219
300413;281.327331543
300414;242.63835144
300415;386.505157471
300416;386.414703369
300417;305.863525391
300418;287.105712891
300419;404.843536377
300420;314.507263184
300421;347.361114502
300422;379.265197754
300423;405.018096924
300424;367.998382568
300425;292.146270752
300426;302.073364258
300427;321.290252686
300428;546.337158203
300429;466.5625
300430;400.496276855
300431;491.221282959
300432;248.320709229
300433;348.466430664
300434;314.002960205
300435;234.54284668
300436;320.749237061
300437;448.364105225
300438;454.36819458
300439;409.483734131
300440;240.355941772
300441;263.415924072
300442;212.400085449
300443;366.712768555
300444;339.023132324
300445;309.847717285
300446;392.966003418
300447;402.057006836
300448;220.036254883
300449;303.028259277
300450;307.955047607
300451;369.198028564
300452;452.54095459
300453;353.97668457
300454;433.61151123
300455;374.129974365
300456;205.475341797
300457;340.593109131
300458;320.469512939
300459;383.870483398
300460;264.851104736
300461;224.407302856
300462;221.564056396
300463;324.933380127
300464;270.797485352
300465;231.853240967
300466;347.477355957
300467;280.803527832
300468;304.797363281
300469;577.833679199
300470;292.526550293
300471;292.331298828
300472;323.009796143
300473;328.036804199
300474;308.774719238
300475;261.670532227
300476;369.198028564
300477;281.361968994
300478;258.805969238
300479;281.36026001
300480;342.173614502
300481;266.268157959
