ID;COTIS
300001;308.941619873
300002;204.149765015
300003;256.889282227
300004;330.366729736
300005;299.607330322
300006;361.521118164
300007;447.951721191
300008;170.041275024
300009;549.891052246
300010;487.718200684
300011;258.602508545
300012;348.063293457
300013;234.995986938
300014;213.808395386
300015;358.822631836
300016;186.447067261
300017;253.976791382
300018;497.882629395
300019;286.295166016
300020;518.354492188
300021;207.908889771
300022;384.896179199
300023;385.327423096
300024;333.492950439
300025;297.17755127
300026;228.888427734
300027;272.171722412
300028;370.11920166
300029;241.508346558
300030;209.241821289
300031;391.159240723
300032;434.434051514
300033;231.383865356
300034;390.438812256
300035;341.544281006
300036;288.634979248
300037;164.836029053
300038;327.247039795
300039;218.856109619
300040;197.725296021
300041;323.624389648
300042;501.836761475
300043;264.564758301
300044;438.147521973
300045;257.781616211
300046;283.670593262
300047;256.83807373
300048;229.192962646
300049;374.682189941
300050;230.053527832
300051;305.307281494
300052;254.250793457
300053;278.24911499
300054;333.488098145
300055;292.546295166
300056;385.092254639
300057;284.344238281
300058;414.991424561
300059;302.725036621
300060;236.275695801
300061;364.209838867
300062;200.691055298
300063;157.730926514
300064;285.817565918
300065;300.284881592
300066;207.190338135
300067;427.078979492
300068;434.659515381
300069;394.096130371
300070;287.753875732
300071;204.510421753
300072;306.289245605
300073;270.618438721
300074;463.899383545
300075;348.154541016
300076;324.044464111
300077;334.760681152
300078;318.898590088
300079;273.692199707
300080;218.64024353
300081;192.450836182
300082;271.337402344
300083;259.622589111
300084;298.497253418
300085;217.452545166
300086;234.745025635
300087;305.924713135
300088;291.442626953
300089;372.82043457
300090;239.813949585
300091;356.564056396
300092;231.608352661
300093;158.371429443
300094;391.473327637
300095;208.11416626
300096;433.085784912
300097;218.878692627
300098;543.002929688
300099;371.28012085
300100;264.041046143
300101;279.593902588
300102;251.529525757
300103;551.858886719
300104;282.826507568
300105;246.468032837
300106;289.854553223
300107;308.192810059
300108;269.282501221
300109;238.497451782
300110;535.528442383
300111;468.1590271
300112;306.528503418
300113;302.210906982
300114;335.89263916
300115;388.771148682
300116;260.508300781
300117;246.300231934
300118;561.397033691
300119;237.148513794
300120;217.584854126
300121;226.099990845
300122;476.304351807
300123;238.499191284
300124;468.902069092
300125;256.91394043
300126;293.136566162
300127;388.934387207
300128;259.716278076
300129;180.479263306
300130;274.159820557
300131;257.233734131
300132;280.248779297
300133;170.101913452
300134;322.219604492
300135;282.170715332
300136;216.52180481
300137;197.64239502
300138;260.811004639
300139;259.038543701
300140;291.025756836
300141;461.237426758
300142;247.396911621
300143;273.243438721
300144;285.307373047
300145;286.089050293
300146;417.052947998
300147;198.769973755
300148;374.573547363
300149;391.736114502
300150;185.930419922
300151;408.34765625
300152;318.058319092
300153;371.032196045
300154;286.437408447
300155;316.824401855
300156;289.25402832
300157;363.269897461
300158;159.705200195
300159;295.382385254
300160;207.399993896
300161;296.340087891
300162;276.251708984
300163;286.038513184
300164;378.041137695
300165;376.341094971
300166;223.970214844
300167;243.032226562
300168;282.809631348
300169;266.165802002
300170;204.345077515
300171;258.414489746
300172;293.448669434
300173;355.876556396
300174;174.063766479
300175;293.538879395
300176;432.233032227
300177;526.746154785
300178;291.427825928
300179;165.028305054
300180;228.35043335
300181;259.411437988
300182;250.284637451
300183;223.421981812
300184;179.438415527
300185;273.570556641
300186;238.236663818
300187;147.804397583
300188;262.113952637
300189;367.775512695
300190;226.880386353
300191;327.207641602
300192;435.716186523
300193;333.497741699
300194;277.575073242
300195;241.405593872
300196;304.768585205
300197;353.649993896
300198;186.892303467
300199;196.339904785
300200;554.23651123
300201;467.855102539
300202;362.265075684
300203;339.029846191
300204;270.78515625
300205;259.179534912
300206;241.54788208
300207;386.922973633
300208;164.500778198
300209;230.208984375
300210;174.802383423
300211;157.359298706
300212;227.726623535
300213;432.818756104
300214;449.565673828
300215;190.758056641
300216;224.244644165
300217;249.479507446
300218;257.518127441
300219;351.192382812
300220;266.694702148
300221;438.490875244
300222;435.134429932
300223;230.583694458
300224;249.54864502
300225;280.097106934
300226;175.534317017
300227;274.258026123
300228;248.838165283
300229;318.435577393
300230;273.002380371
300231;375.504669189
300232;277.475982666
300233;309.907745361
300234;302.324310303
300235;278.866973877
300236;237.069290161
300237;331.029510498
300238;576.278320312
300239;221.578063965
300240;301.331787109
300241;245.879699707
300242;233.725769043
300243;242.329421997
300244;386.24130249
300245;201.395004272
300246;611.671813965
300247;272.983337402
300248;274.8387146
300249;274.637908936
300250;329.891906738
300251;263.159942627
300252;245.006484985
300253;176.180221558
300254;279.736053467
300255;291.968200684
300256;271.374969482
300257;355.08807373
300258;367.761871338
300259;298.226501465
300260;243.671630859
300261;208.775817871
300262;203.108428955
300263;314.580047607
300264;242.09803772
300265;276.744018555
300266;233.609802246
300267;361.005645752
300268;284.090454102
300269;436.860839844
300270;255.579925537
300271;444.833251953
300272;207.721252441
300273;401.418182373
300274;259.178863525
300275;266.955871582
300276;378.310546875
300277;358.314483643
300278;359.446990967
300279;290.223571777
300280;314.262115479
300281;339.075653076
300282;275.483276367
300283;305.900970459
300284;294.30871582
300285;275.782867432
300286;391.129852295
300287;316.062133789
300288;234.634506226
300289;312.511688232
300290;282.341339111
300291;371.332580566
300292;277.759918213
300293;375.138641357
300294;438.231903076
300295;331.826751709
300296;369.268371582
300297;337.556274414
300298;211.837554932
300299;357.439331055
300300;403.909698486
300301;480.097198486
300302;524.316894531
300303;310.153991699
300304;374.972961426
300305;519.12286377
300306;554.421630859
300307;309.924316406
300308;255.584716797
300309;283.034423828
300310;376.806976318
300311;354.977478027
300312;325.693603516
300313;423.534454346
300314;336.294281006
300315;296.104003906
300316;297.767303467
300317;373.313201904
300318;246.422302246
300319;464.15234375
300320;385.481079102
300321;348.469787598
300322;357.175720215
300323;440.268341064
300324;337.493927002
300325;373.704467773
300326;172.929901123
300327;305.332183838
300328;337.27053833
300329;263.49597168
300330;227.699356079
300331;271.97076416
300332;500.171234131
300333;408.824981689
300334;585.498962402
300335;258.545257568
300336;690.134643555
300337;575.171691895
300338;297.219024658
300339;261.520935059
300340;364.050354004
300341;312.032775879
300342;238.288497925
300343;197.358474731
300344;466.813781738
300345;366.653900146
300346;187.581237793
300347;349.2940979
300348;213.511398315
300349;255.466461182
300350;308.784332275
300351;191.292297363
300352;395.894378662
300353;386.192504883
300354;223.882049561
300355;298.876342773
300356;249.17237854
300357;231.452102661
300358;286.463104248
300359;230.737243652
300360;353.775817871
300361;310.704711914
300362;261.427490234
300363;239.887481689
