ID;COTIS
300001;348.9894104
300002;222.079605103
300003;270.21295166
300004;327.81338501
300005;281.006134033
300006;393.811706543
300007;418.476501465
300008;189.411056519
300009;567.079345703
300010;484.713562012
300011;247.184310913
300012;358.363220215
300013;217.779464722
300014;208.337020874
300015;390.517852783
300016;183.230514526
300017;238.682006836
300018;467.878326416
300019;286.759674072
300020;515.682739258
300021;216.096618652
300022;378.110565186
300023;407.529205322
300024;326.028808594
300025;273.450042725
300026;234.080154419
300027;285.808959961
300028;363.100006104
300029;262.535827637
300030;205.653106689
300031;370.594573975
300032;401.459991455
300033;256.801574707
300034;376.907165527
300035;330.757049561
300036;294.406036377
300037;142.932037354
300038;310.435119629
300039;199.868927002
300040;206.369628906
300041;328.379882812
300042;494.61517334
300043;272.053192139
300044;460.35925293
300045;242.929962158
300046;285.385955811
300047;266.390563965
300048;231.050827026
300049;363.301757812
300050;246.073364258
300051;311.913299561
300052;278.424560547
300053;298.51776123
300054;329.030792236
300055;305.785797119
300056;336.012786865
300057;284.362945557
300058;360.470336914
300059;288.62890625
300060;256.255737305
300061;358.382995605
300062;215.173980713
300063;163.359512329
300064;302.662353516
300065;284.571289062
300066;212.955047607
300067;402.676330566
300068;399.777557373
300069;389.424072266
300070;277.349487305
300071;211.643753052
300072;319.279937744
300073;283.452819824
300074;440.808502197
300075;356.655700684
300076;300.084197998
300077;295.836486816
300078;345.195495605
300079;288.4453125
300080;220.507553101
300081;192.781906128
300082;284.332489014
300083;282.834655762
300084;320.593505859
300085;219.916610718
300086;226.533294678
300087;294.206542969
300088;285.646392822
300089;359.375854492
300090;244.957717896
300091;367.973999023
300092;237.109100342
300093;177.691741943
300094;368.356872559
300095;207.342895508
300096;401.613250732
300097;219.606842041
300098;553.428955078
300099;360.185577393
300100;268.119110107
300101;280.168395996
300102;245.049514771
300103;555.148132324
300104;272.610229492
300105;265.15322876
300106;313.582641602
300107;321.218566895
300108;262.658111572
300109;255.029937744
300110;543.898620605
300111;447.165893555
300112;294.994415283
300113;321.625854492
300114;328.345001221
300115;378.533508301
300116;277.791503906
300117;262.543487549
300118;543.537231445
300119;223.062225342
300120;228.135238647
300121;229.404052734
300122;480.523162842
300123;251.027374268
300124;479.826690674
300125;277.128234863
300126;309.485107422
300127;443.488525391
300128;260.717224121
300129;190.622253418
300130;260.640167236
300131;265.719970703
300132;286.924499512
300133;179.591308594
300134;343.029663086
300135;285.150756836
300136;233.734207153
300137;197.880615234
300138;279.200744629
300139;277.402862549
300140;297.122436523
300141;475.370880127
300142;265.859680176
300143;289.133422852
300144;332.848632812
300145;320.467010498
300146;411.074401855
300147;205.248077393
300148;354.875183105
300149;388.660186768
300150;180.604644775
300151;421.28729248
300152;325.305053711
300153;352.508453369
300154;322.853912354
300155;289.099731445
300156;302.434631348
300157;367.988006592
300158;192.911209106
300159;329.144287109
300160;214.58984375
300161;272.925231934
300162;293.380187988
300163;306.104553223
300164;355.987365723
300165;369.491027832
300166;222.904968262
300167;234.833099365
300168;293.780578613
300169;269.48248291
300170;206.415527344
300171;269.591308594
300172;311.074493408
300173;354.880554199
300174;158.653274536
300175;276.766662598
300176;406.624298096
300177;495.26373291
300178;284.794799805
300179;165.376861572
300180;213.078903198
300181;234.600753784
300182;269.533538818
300183;214.970031738
300184;168.565658569
300185;263.064117432
300186;259.583251953
300187;157.44569397
300188;277.26763916
300189;379.774627686
300190;214.970031738
300191;314.993133545
300192;388.549987793
300193;327.731628418
300194;292.969787598
300195;242.253799438
300196;333.023803711
300197;336.555847168
300198;211.004180908
300199;220.74848938
300200;472.421722412
300201;461.289337158
300202;354.761535645
300203;319.535552979
300204;274.471679688
300205;262.362945557
300206;256.296569824
300207;362.944549561
300208;179.77406311
300209;245.703872681
300210;180.73550415
300211;178.883850098
300212;214.641174316
300213;395.055725098
300214;418.839813232
300215;195.619155884
300216;217.911972046
