ID;COTIS
300001;302.723815918
300002;195.769577026
300003;254.691223145
300004;324.781646729
300005;299.069976807
300006;346.108093262
300007;454.787658691
300008;164.417984009
300009;538.986206055
300010;475.421966553
300011;260.768981934
300012;347.465789795
300013;230.910888672
300014;215.723648071
300015;358.182403564
300016;182.224838257
300017;259.150299072
300018;491.077148438
300019;291.4012146
300020;513.577270508
300021;204.912841797
300022;376.981903076
300023;388.770111084
300024;330.908233643
300025;292.390716553
300026;220.006851196
300027;263.62588501
300028;364.725616455
300029;228.973251343
300030;206.342636108
300031;381.721130371
300032;439.109283447
300033;228.516143799
300034;382.220611572
300035;335.241149902
300036;284.390045166
300037;161.248931885
300038;330.622650146
300039;218.601272583
300040;194.94303894
300041;314.015533447
300042;504.828613281
300043;257.280822754
300044;418.370025635
300045;249.611907959
300046;284.336120605
300047;256.954406738
300048;222.068328857
300049;364.907226562
300050;222.118545532
300051;307.173797607
300052;249.064651489
300053;272.845245361
300054;328.713500977
300055;290.220794678
300056;388.999176025
300057;273.854614258
300058;423.002380371
300059;304.018249512
300060;237.047515869
300061;364.303833008
300062;198.712615967
300063;146.652755737
300064;294.664031982
300065;297.646728516
300066;202.071838379
300067;425.555358887
300068;444.000793457
300069;388.670928955
300070;289.587432861
300071;190.078140259
300072;296.91204834
300073;264.805999756
300074;458.769134521
300075;339.643890381
300076;329.687744141
300077;342.55456543
300078;303.920166016
300079;273.70892334
300080;217.424255371
300081;185.155517578
300082;268.899047852
300083;254.591430664
300084;292.078857422
300085;216.398117065
300086;234.370941162
300087;307.237884521
300088;282.092712402
300089;365.683776855
300090;229.114852905
300091;342.724639893
300092;229.440719604
300093;145.975357056
300094;388.609710693
300095;210.072433472
300096;433.16015625
300097;209.195571899
300098;530.777648926
300099;371.181243896
300100;265.822753906
300101;279.026489258
300102;252.778884888
300103;530.456176758
300104;283.298919678
300105;238.583221436
300106;293.103515625
300107;294.932891846
300108;271.036712646
300109;235.548599243
300110;513.710571289
300111;459.327606201
300112;306.912567139
300113;299.100860596
300114;324.712310791
300115;390.796295166
300116;250.712371826
300117;242.20980835
300118;539.421081543
300119;243.713317871
300120;211.840423584
300121;226.122879028
300122;460.791442871
300123;234.70993042
300124;447.571716309
300125;256.139129639
300126;280.093566895
300127;381.872589111
300128;249.40586853
300129;172.78352356
300130;287.293487549
300131;251.666595459
300132;275.478546143
300133;158.215896606
300134;324.567840576
300135;278.140441895
300136;192.855438232
300137;200.800460815
300138;259.043701172
300139;252.894454956
300140;278.206787109
300141;449.428985596
300142;234.575805664
300143;270.998077393
300144;278.198181152
300145;281.277160645
300146;420.489532471
300147;194.173919678
300148;377.709625244
300149;392.790679932
300150;186.110549927
300151;396.12713623
300152;313.276794434
300153;368.825317383
300154;271.669128418
300155;318.232421875
300156;280.375549316
300157;352.063995361
300158;158.539047241
300159;283.379150391
300160;203.936630249
300161;294.228027344
300162;270.790466309
300163;279.143951416
300164;379.511505127
300165;378.641387939
300166;220.945800781
300167;240.609069824
300168;275.323364258
300169;258.730865479
300170;209.894943237
300171;252.858795166
300172;286.270874023
300173;351.04196167
300174;174.413085938
300175;299.889282227
300176;434.84854126
300177;535.994934082
300178;296.12387085
300179;165.919143677
300180;227.328994751
300181;263.278045654
300182;233.358200073
300183;223.641174316
300184;180.727554321
300185;270.106994629
300186;231.614028931
300187;135.564315796
300188;255.611923218
300189;354.865753174
300190;228.628570557
300191;325.80480957
300192;437.686767578
300193;336.030548096
300194;272.795715332
300195;243.606185913
300196;291.657196045
300197;356.341308594
300198;184.043685913
300199;191.011032104
300200;554.921264648
300201;473.265258789
300202;364.410217285
300203;350.352233887
300204;275.707824707
300205;247.948928833
300206;229.662826538
300207;401.545227051
300208;163.63949585
300209;227.186386108
300210;176.068557739
300211;158.369689941
300212;232.966842651
300213;428.329681396
300214;458.286010742
300215;196.082260132
300216;222.465316772
300217;239.800689697
300218;255.050735474
300219;340.813049316
300220;268.874755859
300221;423.491821289
300222;436.242279053
300223;225.581542969
300224;242.064758301
300225;282.54876709
300226;174.442474365
300227;266.83972168
300228;248.970733643
300229;310.414123535
300230;277.788787842
300231;362.865936279
300232;259.210235596
300233;297.507659912
300234;306.405700684
300235;274.503295898
300236;236.484970093
300237;326.451507568
300238;553.624328613
300239;214.936553955
300240;305.762115479
300241;245.312179565
300242;231.213088989
300243;238.139404297
300244;375.894866943
300245;188.311416626
300246;588.981628418
300247;269.514648438
300248;275.274047852
300249;266.972503662
300250;323.664978027
300251;258.107025146
300252;238.324432373
300253;166.748657227
300254;274.925476074
300255;285.139526367
300256;265.20211792
300257;355.765014648
300258;362.77734375
300259;291.353485107
300260;242.609909058
300261;207.760955811
300262;193.611953735
300263;316.354431152
300264;232.872421265
300265;271.887969971
300266;231.437850952
300267;350.124420166
300268;283.04776001
300269;404.163208008
300270;243.503173828
300271;415.540802002
300272;202.876434326
300273;392.134429932
300274;253.675872803
300275;260.188110352
300276;379.090057373
300277;355.851745605
300278;358.461730957
300279;289.135620117
300280;301.903961182
300281;328.573455811
300282;272.073638916
300283;304.710845947
300284;297.821289062
300285;269.961761475
300286;392.919128418
300287;302.275238037
300288;230.253433228
300289;306.319671631
300290;280.601806641
300291;369.035766602
300292;276.576843262
300293;367.158874512
300294;429.474822998
300295;332.310455322
300296;363.728881836
300297;321.83996582
300298;208.827301025
300299;342.210144043
300300;403.150146484
300301;476.678161621
300302;525.395446777
300303;286.563140869
300304;378.098175049
300305;516.258483887
300306;550.182006836
300307;305.158050537
300308;260.44644165
300309;272.228820801
300310;368.036437988
300311;347.87097168
300312;314.906219482
300313;409.201293945
300314;329.881835938
300315;288.182678223
300316;282.900939941
